,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
147,140.0,Fiji,64812,39.0,862.0,,62875.0,,1075.0,,71332.0,949.0,520560.0,572928.0,908596.0,Australia/Oceania,14.0,1054.0,2.0,43.0,,1183.0
148,141.0,Madagascar,64276,,1393.0,,59370.0,,3513.0,6.0,2215.0,48.0,435827.0,15017.0,29022145.0,Africa,452.0,20834.0,67.0,,,121.0
149,142.0,Guyana,63861,12.0,1228.0,,62315.0,13.0,318.0,,80465.0,1547.0,612163.0,771324.0,793652.0,South America,12.0,646.0,1.0,15.0,,401.0
150,143.0,Sudan,62195,34.0,4936.0,,,,,,1359.0,108.0,562941.0,12301.0,45763792.0,Africa,736.0,9271.0,81.0,0.7,,370.0
151,144.0,New Caledonia,61062,,312.0,,60339.0,,411.0,9.0,210101.0,1074.0,98964.0,340513.0,290632.0,Australia/Oceania,5.0,932.0,3.0,,,1414.0
152,145.0,Bhutan,59574,4.0,21.0,,59509.0,18.0,44.0,,75649.0,27.0,2303734.0,2925373.0,787501.0,Asia,13.0,37500.0,0.0,5.0,,56.0
153,146.0,Mauritania,58871,18.0,982.0,,57714.0,2.0,175.0,,12068.0,201.0,818478.0,167783.0,4878186.0,Africa,83.0,4968.0,6.0,4.0,,36.0
154,147.0,Belize,58028,132.0,676.0,,56782.0,21.0,570.0,6.0,141143.0,1644.0,551122.0,1340512.0,411128.0,North America,7.0,608.0,1.0,321.0,,1386.0
155,148.0,Cabo Verde,56115,,401.0,,55616.0,,98.0,23.0,98919.0,707.0,400982.0,706846.0,567283.0,Africa,10.0,1415.0,1.0,,,173.0
156,149.0,Syria,55871,1.0,3150.0,,52523.0,22.0,198.0,,3054.0,172.0,146269.0,7995.0,18295637.0,Asia,327.0,5808.0,125.0,0.05,,11.0
157,150.0,Gabon,47608,,304.0,,47297.0,,7.0,,20486.0,131.0,1594523.0,686128.0,2323943.0,Africa,49.0,7645.0,1.0,,,3.0
158,151.0,Papua New Guinea,44276,400.0,651.0,,43606.0,406.0,19.0,7.0,4779.0,70.0,249149.0,26894.0,9263996.0,Australia/Oceania,209.0,14230.0,37.0,43.0,,2.0
159,152.0,Seychelles,43235,,167.0,,42553.0,,515.0,,434584.0,1679.0,,,99486.0,Africa,2.0,596.0,,,,5177.0
160,153.0,Curaçao,43017,,275.0,,42203.0,,539.0,3.0,260160.0,1663.0,496693.0,3003925.0,165348.0,North America,4.0,601.0,0.0,,,3260.0
161,154.0,Andorra,42156,,153.0,,41021.0,,982.0,14.0,543976.0,1974.0,249838.0,3223883.0,77496.0,Europe,2.0,507.0,0.0,,,12672.0
162,155.0,Burundi,41530,189.0,38.0,,,,,,3308.0,3.0,345742.0,27543.0,12552914.0,Africa,302.0,330340.0,36.0,15.0,,3244.0
163,156.0,Mauritius,37886,2.0,996.0,,36255.0,72.0,635.0,,29698.0,781.0,358675.0,281156.0,1275716.0,Africa,34.0,1281.0,4.0,2.0,,498.0
164,157.0,Mayotte,37523,160.0,187.0,,2964.0,,34372.0,,131602.0,656.0,176919.0,620498.0,285124.0,Africa,8.0,1525.0,2.0,561.0,,120551.0
165,158.0,Togo,37023,,273.0,,36731.0,4.0,19.0,,4284.0,32.0,736199.0,85193.0,8641560.0,Africa,233.0,31654.0,12.0,,,2.0
166,159.0,Guinea,36597,,442.0,,36113.0,,42.0,8.0,2652.0,32.0,660107.0,47838.0,13798861.0,Africa,377.0,31219.0,21.0,,,3.0
167,160.0,Aruba,35693,,213.0,,35199.0,,281.0,,331676.0,1979.0,177885.0,1652991.0,107614.0,North America,3.0,505.0,1.0,,,2611.0
168,161.0,Tanzania,35354,,840.0,,,,,7.0,562.0,13.0,,,62915458.0,Africa,1780.0,74899.0,,,,546.0
169,162.0,Faeroe Islands,34658,,28.0,,7693.0,,26937.0,5.0,704288.0,569.0,778000.0,15809795.0,49210.0,Europe,1.0,1758.0,0.0,,,547389.0
170,163.0,Bahamas,33957,23.0,801.0,,32509.0,14.0,647.0,,84835.0,2001.0,233473.0,583284.0,400273.0,North America,12.0,500.0,2.0,57.0,,1616.0
171,164.0,Lesotho,32910,,697.0,,24155.0,,8058.0,,15138.0,321.0,431221.0,198352.0,2174017.0,Africa,66.0,3119.0,5.0,,,3707.0
172,165.0,Mali,31014,10.0,734.0,1.0,30098.0,9.0,182.0,,1453.0,34.0,676139.0,31682.0,21341413.0,Africa,688.0,29075.0,32.0,0.5,0.05,9.0
173,166.0,Haiti,30725,12.0,835.0,,29619.0,14.0,271.0,,2635.0,72.0,132422.0,11354.0,11662540.0,North America,380.0,13967.0,88.0,1.0,,23.0
174,167.0,Isle of Man,28416,,105.0,,26794.0,,1517.0,,330900.0,1223.0,150753.0,1755493.0,85875.0,Europe,3.0,818.0,1.0,,,17665.0
175,168.0,Benin,26952,,163.0,,25506.0,,1283.0,5.0,2119.0,13.0,604310.0,47520.0,12716952.0,Africa,472.0,78018.0,21.0,,,101.0
176,169.0,Somalia,26518,,1350.0,,13182.0,,11986.0,,1586.0,81.0,400466.0,23948.0,16722292.0,Africa,631.0,12387.0,42.0,,,717.0
177,170.0,Saint Lucia,24396,129.0,368.0,,23347.0,70.0,681.0,1.0,131730.0,1987.0,143281.0,773668.0,185197.0,North America,8.0,503.0,1.0,697.0,,3677.0
178,171.0,Congo,24079,,385.0,,20178.0,,3516.0,,4172.0,67.0,347815.0,60258.0,5772066.0,Africa,240.0,14992.0,17.0,,,609.0
179,172.0,Cayman Islands,23578,,28.0,,8553.0,,14997.0,1.0,351041.0,417.0,222773.0,3316753.0,67166.0,North America,3.0,2399.0,0.0,,,223283.0
180,173.0,Timor-Leste,22889,,131.0,,22746.0,,12.0,,16763.0,96.0,264799.0,193934.0,1365410.0,Asia,60.0,10423.0,5.0,,,9.0
181,174.0,Burkina Faso,20853,,382.0,,20439.0,,32.0,,949.0,17.0,248995.0,11331.0,21975012.0,Africa,1054.0,57526.0,88.0,,,1.0
182,175.0,Nicaragua,18491,,225.0,,4225.0,,14041.0,,2731.0,33.0,,,6771984.0,North America,366.0,30098.0,,,,2073.0
183,176.0,Solomon Islands,18174,,146.0,,16357.0,,1671.0,2.0,25299.0,203.0,5117.0,7123.0,718382.0,Australia/Oceania,40.0,4920.0,140.0,,,2326.0
184,177.0,Gibraltar,18129,,102.0,,16579.0,,1448.0,,538400.0,3029.0,534283.0,15867278.0,33672.0,Europe,2.0,330.0,0.0,,,43003.0
185,178.0,South Sudan,17541,16.0,138.0,,13514.0,,3889.0,1.0,1533.0,12.0,389677.0,34065.0,11439211.0,Africa,652.0,82893.0,29.0,1.0,,340.0
186,179.0,Tajikistan,17388,,124.0,,17264.0,,0.0,,1750.0,12.0,,,9938253.0,Asia,572.0,80147.0,,,,
187,180.0,Liechtenstein,17347,,84.0,,17197.0,5.0,66.0,1.0,452534.0,2191.0,102174.0,2665432.0,38333.0,Europe,2.0,456.0,0.0,,,1722.0
188,181.0,San Marino,16852,,115.0,,16454.0,,283.0,4.0,494716.0,3376.0,152231.0,4468970.0,34064.0,Europe,2.0,296.0,0.0,,,8308.0
189,182.0,Grenada,16512,,221.0,,14703.0,,1588.0,4.0,145483.0,1947.0,158158.0,1393487.0,113498.0,North America,7.0,514.0,1.0,,,13991.0
190,183.0,Equatorial Guinea,15910,,183.0,,15701.0,,26.0,5.0,10684.0,123.0,317211.0,213014.0,1489158.0,Africa,94.0,8137.0,5.0,,,17.0
191,184.0,Djibouti,15631,,189.0,,15427.0,,15.0,,15402.0,186.0,305941.0,301457.0,1014874.0,Africa,65.0,5370.0,3.0,,,15.0
192,185.0,CAR,14649,,113.0,,6859.0,,7677.0,2.0,2938.0,23.0,81294.0,16302.0,4986825.0,Africa,340.0,44131.0,61.0,,,1539.0
193,186.0,Bermuda,14135,,135.0,,13664.0,,336.0,,228544.0,2183.0,893980.0,14454469.0,61848.0,North America,4.0,458.0,0.0,,,5433.0
194,187.0,Dominica,13116,,63.0,,12465.0,,588.0,,181361.0,871.0,196777.0,2720921.0,72320.0,North America,6.0,1148.0,0.0,,,8131.0
195,188.0,Monaco,12035,29.0,54.0,,11922.0,32.0,59.0,4.0,302676.0,1358.0,54960.0,1382224.0,39762.0,Europe,3.0,736.0,1.0,729.0,,1484.0
196,189.0,Gambia,11999,,365.0,,11591.0,,43.0,,4717.0,143.0,155686.0,61207.0,2543612.0,Africa,212.0,6969.0,16.0,,,17.0
197,190.0,Greenland,11971,,21.0,,2761.0,,9189.0,4.0,210187.0,369.0,164926.0,2895776.0,56954.0,North America,5.0,2712.0,0.0,,,161341.0
198,191.0,Yemen,11819,,2149.0,,9009.0,,661.0,23.0,381.0,69.0,265253.0,8542.0,31054411.0,Asia,2627.0,14451.0,117.0,,,21.0
199,192.0,Samoa,11671,,24.0,,1605.0,,10042.0,4.0,58099.0,119.0,88483.0,440477.0,200880.0,Australia/Oceania,17.0,8370.0,2.0,,,49990.0
200,193.0,Tonga,11280,90.0,11.0,,10514.0,219.0,755.0,,104506.0,102.0,518262.0,4801568.0,107936.0,Australia/Oceania,10.0,9812.0,0.0,834.0,,6995.0
201,194.0,Saint Martin,10602,,63.0,,1399.0,,9140.0,7.0,265721.0,1579.0,112382.0,2816662.0,39899.0,North America,4.0,633.0,0.0,,,229078.0
202,195.0,Sint Maarten,10123,,86.0,,9985.0,,52.0,10.0,231193.0,1964.0,62056.0,1417257.0,43786.0,North America,4.0,509.0,1.0,,,1188.0
203,196.0,Caribbean Netherlands,9986,71.0,35.0,,9886.0,57.0,65.0,,374302.0,1312.0,30126.0,1129203.0,26679.0,North America,3.0,762.0,1.0,2661.0,,2436.0
204,197.0,Eritrea,9745,,103.0,,9632.0,,10.0,,2678.0,28.0,23693.0,6512.0,3638231.0,Africa,373.0,35323.0,154.0,,,3.0
205,198.0,Niger,9013,,310.0,,8579.0,,124.0,1.0,349.0,12.0,253043.0,9791.0,25844698.0,Africa,2867.0,83370.0,102.0,,,5.0
206,199.0,Vanuatu,8464,9.0,14.0,,8150.0,176.0,300.0,,26403.0,44.0,24976.0,77912.0,320567.0,Australia/Oceania,38.0,22898.0,13.0,28.0,,936.0
207,200.0,Guinea-Bissau,8222,,171.0,,8010.0,,41.0,6.0,4001.0,83.0,136655.0,66499.0,2054981.0,Africa,250.0,12017.0,15.0,,,20.0
208,201.0,Comoros,8100,,160.0,,7933.0,,7.0,,8958.0,177.0,,,904243.0,Africa,112.0,5652.0,,,,8.0
209,202.0,Antigua and Barbuda,7795,74.0,137.0,,7536.0,25.0,122.0,1.0,78384.0,1378.0,18901.0,190063.0,99446.0,North America,13.0,726.0,5.0,744.0,,1227.0
210,203.0,Sierra Leone,7682,,125.0,,,,,,928.0,15.0,259958.0,31395.0,8280360.0,Africa,1078.0,66243.0,32.0,,,331.0
211,204.0,Liberia,7452,1.0,294.0,,5747.0,,1411.0,2.0,1411.0,56.0,139824.0,26482.0,5279976.0,Africa,709.0,17959.0,38.0,0.2,,267.0
212,205.0,Chad,7415,1.0,193.0,,4874.0,,2348.0,,428.0,11.0,191341.0,11056.0,17307139.0,Africa,2334.0,89674.0,90.0,0.06,,136.0
213,206.0,St. Vincent Grenadines,6801,,106.0,,6641.0,,54.0,,60941.0,950.0,99138.0,888341.0,111599.0,North America,16.0,1053.0,1.0,,,484.0
214,207.0,British Virgin Islands,6573,,62.0,,,,,1.0,214755.0,2026.0,103637.0,3386055.0,30607.0,North America,5.0,494.0,0.0,,,5064.0
215,208.0,Turks and Caicos,6046,,36.0,,5963.0,,47.0,4.0,152304.0,907.0,505354.0,12730282.0,39697.0,North America,7.0,1103.0,0.0,,,1184.0
216,209.0,Sao Tome and Principe,5973,3.0,73.0,,5897.0,6.0,3.0,,26339.0,322.0,29036.0,128041.0,226771.0,Africa,38.0,3106.0,8.0,13.0,,13.0
217,210.0,Saint Kitts and Nevis,5610,5.0,43.0,,5551.0,4.0,16.0,,104076.0,798.0,70707.0,1311745.0,53903.0,North America,10.0,1254.0,1.0,93.0,,297.0
218,211.0,Cook Islands,5443,33.0,1.0,,5341.0,50.0,101.0,,309367.0,57.0,17641.0,1002671.0,17594.0,Australia/Oceania,3.0,17594.0,1.0,1876.0,,5741.0
219,212.0,Palau,4879,,6.0,,4166.0,,707.0,1.0,267269.0,329.0,49264.0,2698658.0,18255.0,Australia/Oceania,4.0,3043.0,0.0,,,38729.0
220,213.0,St. Barth,4611,,6.0,,,,,,464210.0,604.0,78646.0,7917648.0,9933.0,North America,2.0,1656.0,0.0,,,417095.0
221,214.0,Anguilla,3116,132.0,9.0,,3042.0,126.0,65.0,4.0,204288.0,590.0,51382.0,3368649.0,15253.0,North America,5.0,1695.0,0.0,8654.0,,4261.0
222,215.0,Kiribati,3093,,13.0,,2602.0,,478.0,3.0,25172.0,106.0,,,122877.0,Australia/Oceania,40.0,9452.0,,,,3890.0
223,216.0,Saint Pierre Miquelon,2739,,1.0,,2449.0,,289.0,1.0,477095.0,174.0,23687.0,4125936.0,5741.0,North America,2.0,5741.0,0.0,,,50340.0
224,217.0,Falkland Islands,1126,,,,,,,,306896.0,,8632.0,2352685.0,3669.0,South America,3.0,,0.0,,,273099.0
225,218.0,Montserrat,794,,3.0,,428.0,,363.0,,158864.0,600.0,11238.0,2248499.0,4998.0,North America,6.0,1666.0,0.0,,,72629.0
226,219.0,Diamond Princess,712,,13.0,,699.0,,0.0,,,,,,,,,,,,,
227,220.0,Wallis and Futuna,454,,7.0,,438.0,,9.0,,41762.0,644.0,20508.0,1886487.0,10871.0,Australia/Oceania,24.0,1553.0,1.0,,,828.0
228,221.0,Macao,82,,,,82.0,,0.0,,123.0,,5375.0,8072.0,665892.0,Asia,8121.0,,124.0,,,
229,222.0,Vatican City,29,,,,29.0,,0.0,,36025.0,,,,805.0,Europe,28.0,,,,,
230,223.0,Marshall Islands,17,,,,14.0,,3.0,,284.0,,,,59937.0,Australia/Oceania,3526.0,,,,,50.0
231,224.0,Western Sahara,10,,1.0,,9.0,,0.0,,16.0,2.0,,,624802.0,Africa,62480.0,624802.0,,,,
232,225.0,MS Zaandam,9,,2.0,,7.0,,0.0,,,,,,,,,,,,,
233,226.0,Niue,9,,,,9.0,,0.0,,5464.0,,,,1647.0,Australia/Oceania,183.0,,,,,
234,227.0,Nauru,8,,,,5.0,,3.0,,731.0,,,,10951.0,Australia/Oceania,1369.0,,,,,274.0
235,228.0,Micronesia,7,,,,1.0,,6.0,,60.0,,,,117278.0,Australia/Oceania,16754.0,,,,,51.0
236,229.0,Saint Helena,2,,,,2.0,,0.0,,327.0,,,,6111.0,Africa,3056.0,,,,,
237,,Total:,151352808,522021.0,1428268.0,196.0,144012640.0,276106.0,5911900.0,11944.0,,,,,,Asia,,,,,,
238,,Total:,99833400,81471.0,1467818.0,185.0,94924968.0,52491.0,3440614.0,7450.0,,,,,,North America,,,,,,
239,,Total:,57195764,18346.0,1296743.0,108.0,53205350.0,3032.0,2693671.0,10560.0,,,,,,South America,,,,,,
240,,Total:,194521753,85936.0,1832248.0,728.0,182071611.0,278430.0,10617894.0,8024.0,,,,,,Europe,,,,,,
241,,Total:,7992927,49550.0,11432.0,19.0,7484940.0,47442.0,496555.0,171.0,,,,,,Australia/Oceania,,,,,,
242,,Total:,12051555,4466.0,254346.0,23.0,11216268.0,3544.0,580941.0,957.0,,,,,,Africa,,,,,,
243,,Total:,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
244,,Total:,522948928,761790.0,6290870.0,1259.0,492916483.0,661045.0,23741575.0,39106.0,67089.5,807.1,,,,All,,,,,,
